"SamAccountName","LastLogonDate","Enabled"
"wiseitusn389","21/08/2014 00:08:36","False"
"wiseitusn390","14/08/2014 18:01:50","False"
"woliveira","03/01/2020 07:15:55","True"
"wpandrade","02/01/2020 16:13:24","True"
"wmmarques","30/12/2019 06:30:25","True"
"wmello","05/03/2019 12:21:29","False"
"wmesabarba","02/01/2020 12:07:33","True"
"wpezarino","16/10/2019 12:42:48","True"
"wrsouza","30/12/2019 07:05:43","True"
"wsa","30/12/2019 09:21:38","True"
"wpsilva","20/12/2019 08:34:28","True"
"WPSAdmin",,"True"
"WPSBind",,"True"
"wiseitusn500","20/08/2014 22:53:50","False"
"wisilva","05/01/2020 09:44:11","True"
"wiseitusn499","18/08/2014 14:28:55","False"
"wiseitusn497","29/07/2014 23:24:51","False"
"wiseitusn498","20/08/2014 23:39:08","False"
"wislet.balan",,"True"
"wlrodrigues","30/12/2019 08:58:40","True"
"wluz","06/01/2020 08:31:58","True"
"wlora","02/01/2020 08:01:59","True"
"wjsantos","03/01/2020 08:59:12","True"
"wlopes","29/12/2019 13:09:51","True"
"wsantos","06/01/2020 08:04:56","True"
"yoliveira","01/01/2020 14:33:05","True"
"ypereira","30/12/2019 08:06:05","True"
"ymonteiro","02/01/2020 09:55:13","True"
"xmaciel","30/12/2019 08:20:22","True"
"yaugusto","06/01/2020 07:37:17","True"
"ysales","01/01/2020 17:07:20","True"
"zreis","30/12/2019 06:02:08","True"
"zsantos",,"True"
"zelandia.freire","06/01/2020 07:40:40","True"
"ytsilva","04/01/2020 16:28:00","True"
"yuri.aparecido",,"True"
"wsilva","30/12/2019 14:29:19","True"
"WSiqueira","02/01/2020 08:28:56","True"
"wsfranco","24/06/2019 06:53:00","False"
"wscosta","02/01/2020 10:05:43","True"
"wserafim","05/01/2020 09:15:42","True"
"wsousa","30/05/2019 08:36:51","False"
"wwaiandt","03/01/2020 10:04:26","True"
"wwill","07/06/2019 10:43:29","False"
"wvcarvalho",,"True"
"wsouza","06/01/2020 07:07:41","True"
"wtringoni","06/01/2020 06:49:20","True"
"wiseitusn496","20/08/2014 23:52:01","False"
"wiseitusn465","01/08/2014 01:45:05","False"
"wiseitusn466","15/08/2014 18:21:23","False"
"wiseitusn464","20/08/2014 23:12:29","False"
"wiseitusn462","20/08/2014 23:10:31","False"
"wiseitusn463","20/08/2014 23:08:04","False"
"wiseitusn467","20/08/2014 23:10:22","False"
"wiseitusn471","20/08/2014 23:49:58","False"
"wiseitusn472","20/08/2014 23:43:20","False"
"wiseitusn470","20/08/2014 23:02:04","False"
"wiseitusn468","20/08/2014 23:16:14","False"
"wiseitusn469","20/08/2014 23:04:38","False"
"wiseitusn454","20/08/2014 23:05:12","False"
"wiseitusn455","20/08/2014 23:14:53","False"
"wiseitusn453","20/08/2014 23:15:46","False"
"wiseitusn451","20/08/2014 23:46:46","False"
"wiseitusn452","20/08/2014 22:54:01","False"
"wiseitusn456","21/08/2014 00:01:45","False"
"wiseitusn460","20/08/2014 22:58:28","False"
"wiseitusn461","21/08/2014 00:09:20","False"
"wiseitusn459","20/08/2014 23:06:13","False"
"wiseitusn457","20/08/2014 23:58:25","False"
"wiseitusn458","20/08/2014 23:10:34","False"
"wiseitusn473","20/08/2014 23:51:58","False"
"wiseitusn488","20/08/2014 23:17:11","False"
"wiseitusn489","20/08/2014 22:50:18","False"
"wiseitusn487","20/08/2014 22:57:44","False"
"wiseitusn485","20/08/2014 23:15:12","False"
"wiseitusn486","21/08/2014 00:02:48","False"
"wiseitusn490","20/08/2014 23:57:17","False"
"wiseitusn494","20/08/2014 22:54:25","False"
"wiseitusn495","20/08/2014 23:07:06","False"
"wiseitusn493","20/08/2014 23:08:24","False"
"wiseitusn491","20/08/2014 23:43:20","False"
"wiseitusn492","20/08/2014 22:58:40","False"
"wiseitusn477","20/08/2014 23:09:38","False"
"wiseitusn478","21/08/2014 00:05:52","False"
"wiseitusn476","20/08/2014 22:54:37","False"
"wiseitusn474","20/08/2014 23:56:55","False"
"wiseitusn475","20/08/2014 23:52:37","False"
"wiseitusn479","20/08/2014 23:55:45","False"
"wiseitusn483","20/08/2014 23:50:23","False"
"wiseitusn484","20/08/2014 23:11:12","False"
"wiseitusn482","21/08/2014 00:11:07","False"
"wiseitusn480","20/08/2014 23:52:08","False"
"wiseitusn481","20/08/2014 22:56:59","False"
"wiseitusn238","21/08/2014 00:01:08","False"
"wiseitusn239","20/08/2014 22:48:59","False"
"wiseitusn237","20/08/2014 23:10:51","False"
"wiseitusn235","20/08/2014 23:18:24","False"
"wiseitusn236","20/08/2014 22:53:31","False"
"wiseitusn240","20/08/2014 22:55:12","False"
"wiseitusn244","20/08/2014 23:07:42","False"
"wiseitusn245","20/08/2014 23:56:20","False"
"wiseitusn243","20/08/2014 23:02:11","False"
"wiseitusn241","20/08/2014 23:46:41","False"
"wiseitusn242","21/08/2014 00:06:50","False"
"wiseitusn227","20/08/2014 23:48:58","False"
"wiseitusn228","20/08/2014 23:58:36","False"
"wiseitusn226","20/08/2014 23:14:17","False"
"wiseitusn224","20/08/2014 22:53:06","False"
"wiseitusn225","20/08/2014 23:57:49","False"
"wiseitusn229","20/08/2014 23:04:48","False"
"wiseitusn233","20/08/2014 22:49:59","False"
"wiseitusn234","20/08/2014 22:59:57","False"
"wiseitusn232","20/08/2014 23:06:01","False"
"wiseitusn230","20/08/2014 23:44:02","False"
"wiseitusn231","18/08/2014 17:22:17","False"
"wiseitusn246","18/08/2014 18:14:29","False"
"wiseitusn261","20/08/2014 22:58:49","False"
"wiseitusn262","15/08/2014 18:38:59","False"
"wiseitusn260","20/08/2014 23:51:04","False"
"wiseitusn258","20/08/2014 23:09:01","False"
"wiseitusn259","20/08/2014 23:51:10","False"
"wiseitusn263","20/08/2014 23:11:30","False"
"wiseitusn267","20/08/2014 23:49:04","False"
"wiseitusn268","15/08/2014 18:38:56","False"
"wiseitusn266","20/08/2014 22:58:53","False"
"wiseitusn264","15/08/2014 18:21:21","False"
"wiseitusn265","20/08/2014 23:02:31","False"
"wiseitusn250","21/08/2014 00:03:09","False"
"wiseitusn251","20/08/2014 23:43:40","False"
"wiseitusn249","20/08/2014 23:03:48","False"
"wiseitusn247","20/08/2014 23:50:34","False"
"wiseitusn248","20/08/2014 23:09:24","False"
"wiseitusn252","20/08/2014 23:50:19","False"
"wiseitusn256","20/08/2014 23:17:33","False"
"wiseitusn257","18/08/2014 14:28:55","False"
"wiseitusn255","19/08/2014 00:50:34","False"
"wiseitusn253","20/08/2014 23:47:37","False"
"wiseitusn254","21/08/2014 00:04:30","False"
"wiseitusn223","20/08/2014 23:09:44","False"
"wiseitusn192","20/08/2014 23:01:08","False"
"wiseitusn193","21/08/2014 00:06:23","False"
"wiseitusn191","21/08/2014 00:40:00","False"
"wiseitusn189","21/08/2014 00:03:46","False"
"wiseitusn190","20/08/2014 23:14:14","False"
"wiseitusn194","20/08/2014 23:55:39","False"
"wiseitusn198","20/08/2014 23:05:36","False"
"wiseitusn199","21/08/2014 00:01:05","False"
"wiseitusn197","20/08/2014 23:47:24","False"
"wiseitusn195","20/08/2014 23:55:05","False"
"wiseitusn196","15/08/2014 18:39:04","False"
"wiseitusn181","21/08/2014 00:07:32","False"
"wiseitusn182","20/08/2014 22:54:18","False"
"wiseitusn180","20/08/2014 22:49:53","False"
"wiseitusn178","20/08/2014 23:06:11","False"
"wiseitusn179","21/08/2014 00:04:43","False"
"wiseitusn183","20/08/2014 22:48:52","False"
"wiseitusn187","20/08/2014 23:50:39","False"
"wiseitusn188","20/08/2014 23:17:10","False"
"wiseitusn186","20/08/2014 23:05:26","False"
"wiseitusn184","20/08/2014 23:13:12","False"
"wiseitusn185","20/08/2014 23:47:37","False"
"wiseitusn200","31/07/2014 22:09:41","False"
"wiseitusn215","20/08/2014 23:10:49","False"
"wiseitusn216","20/08/2014 22:58:16","False"
"wiseitusn214","20/08/2014 23:42:04","False"
"wiseitusn212","20/08/2014 23:14:18","False"
"wiseitusn213","21/08/2014 00:05:11","False"
"wiseitusn217","21/08/2014 00:05:37","False"
"wiseitusn221","18/08/2014 19:45:50","False"
"wiseitusn222","20/08/2014 22:57:20","False"
"wiseitusn220","20/08/2014 23:52:02","False"
"wiseitusn218","20/08/2014 23:03:28","False"
"wiseitusn219","21/08/2014 00:05:43","False"
"wiseitusn204","20/08/2014 23:10:20","False"
"wiseitusn205","18/08/2014 19:52:52","False"
"wiseitusn203","20/08/2014 22:49:33","False"
"wiseitusn201","20/08/2014 22:53:53","False"
"wiseitusn202","18/08/2014 18:27:16","False"
"wiseitusn206","20/08/2014 23:05:19","False"
"wiseitusn210","21/08/2014 00:00:03","False"
"wiseitusn211","20/08/2014 23:15:59","False"
"wiseitusn209","20/08/2014 23:51:08","False"
"wiseitusn207","20/08/2014 23:10:41","False"
"wiseitusn208","20/08/2014 23:14:59","False"
"wiseitusn329","20/08/2014 23:09:41","False"
"wiseitusn330","20/08/2014 23:56:26","False"
"wiseitusn328","20/08/2014 23:00:16","False"
"wiseitusn326","21/08/2014 00:07:11","False"
"wiseitusn327","20/08/2014 23:42:12","False"
"wiseitusn331","20/08/2014 23:52:24","False"
"wiseitusn335","21/08/2014 00:01:28","False"
"wiseitusn336","20/08/2014 23:42:22","False"
"wiseitusn334","20/08/2014 23:46:38","False"
"wiseitusn332","20/08/2014 23:02:05","False"
"wiseitusn333","20/08/2014 23:15:24","False"
"wiseitusn318","15/08/2014 17:35:15","False"
"wiseitusn319","19/08/2014 02:26:45","False"
"wiseitusn317","18/08/2014 22:49:59","False"
"wiseitusn315","20/08/2014 23:54:50","False"
"wiseitusn316","21/08/2014 00:00:15","False"
"wiseitusn320","20/08/2014 23:15:55","False"
"wiseitusn324","20/08/2014 23:15:42","False"
"wiseitusn325","20/08/2014 23:09:36","False"
"wiseitusn323","20/08/2014 23:04:39","False"
"wiseitusn321","20/08/2014 23:55:06","False"
"wiseitusn322","20/08/2014 23:06:34","False"
"wiseitusn337","21/08/2014 00:00:16","False"
"wiseitusn352","20/08/2014 23:42:58","False"
"wiseitusn353","20/08/2014 22:52:40","False"
"wiseitusn351","18/08/2014 18:41:11","False"
"wiseitusn349","20/08/2014 23:37:58","False"
"wiseitusn350","20/08/2014 23:05:24","False"
"wiseitusn354","20/08/2014 23:51:32","False"
"wiseitusn358","21/08/2014 00:03:48","False"
"wiseitusn359","20/08/2014 23:55:20","False"
"wiseitusn357","20/08/2014 21:47:24","False"
"wiseitusn355","20/08/2014 23:08:04","False"
"wiseitusn356","18/08/2014 22:57:07","False"
"wiseitusn341","20/08/2014 23:02:09","False"
"wiseitusn342","31/07/2014 22:09:30","False"
"wiseitusn340","20/08/2014 23:10:48","False"
"wiseitusn338","20/08/2014 23:42:21","False"
"wiseitusn339","20/08/2014 23:50:14","False"
"wiseitusn343","21/08/2014 00:06:26","False"
"wiseitusn347","20/08/2014 23:51:28","False"
"wiseitusn348","15/08/2014 17:35:23","False"
"wiseitusn346","14/08/2014 18:01:51","False"
"wiseitusn344","21/08/2014 00:06:56","False"
"wiseitusn345","14/08/2014 18:01:49","False"
"wiseitusn314","20/08/2014 22:57:27","False"
"wiseitusn283","20/08/2014 23:06:12","False"
"wiseitusn284","20/08/2014 23:54:49","False"
"wiseitusn282","21/08/2014 00:11:11","False"
"wiseitusn280","20/08/2014 23:15:06","False"
"wiseitusn281","20/08/2014 23:14:31","False"
"wiseitusn285","21/08/2014 00:06:25","False"
"wiseitusn289","20/08/2014 23:06:29","False"
"wiseitusn290","20/08/2014 23:42:19","False"
"wiseitusn288","20/08/2014 23:02:29","False"
"wiseitusn286","20/08/2014 23:39:29","False"
"wiseitusn287","20/08/2014 23:06:11","False"
"wiseitusn272","20/08/2014 22:58:36","False"
"wiseitusn273","15/08/2014 18:21:31","False"
"wiseitusn271","20/08/2014 23:46:12","False"
"wiseitusn269","18/08/2014 15:22:06","False"
"wiseitusn270","20/08/2014 23:14:50","False"
"wiseitusn274","20/08/2014 23:46:51","False"
"wiseitusn278","20/08/2014 23:47:18","False"
"wiseitusn279","21/08/2014 00:05:05","False"
"wiseitusn277","20/08/2014 23:43:05","False"
"wiseitusn275","20/08/2014 23:06:09","False"
"wiseitusn276","18/08/2014 19:51:57","False"
"wiseitusn291","20/08/2014 22:57:15","False"
"wiseitusn306","18/08/2014 14:28:56","False"
"wiseitusn307","14/08/2014 16:37:01","False"
"wiseitusn305","21/08/2014 00:39:16","False"
"wiseitusn303","20/08/2014 23:47:35","False"
"wiseitusn304","20/08/2014 23:05:17","False"
"wiseitusn308","20/08/2014 23:17:58","False"
"wiseitusn312","20/08/2014 23:55:33","False"
"wiseitusn313","20/08/2014 23:58:39","False"
"wiseitusn311","20/08/2014 23:12:27","False"
"wiseitusn309","20/08/2014 23:04:57","False"
"wiseitusn310","20/08/2014 23:06:34","False"
"wiseitusn295","21/08/2014 00:07:47","False"
"wiseitusn296","14/08/2014 16:37:03","False"
"wiseitusn294","20/08/2014 23:08:00","False"
"wiseitusn292","20/08/2014 23:11:10","False"
"wiseitusn293","20/08/2014 23:02:00","False"
"wiseitusn297","20/08/2014 22:49:23","False"
"wiseitusn301","20/08/2014 22:59:10","False"
"wiseitusn302","14/08/2014 16:37:05","False"
"wiseitusn300","20/08/2014 22:53:07","False"
"wiseitusn298","15/08/2014 18:39:04","False"
"wiseitusn299","20/08/2014 23:12:20","False"
"USN_0800Net_tb_indi","02/09/2016 14:01:34","False"
"s.pereira","02/01/2020 08:30:12","True"
"saasilva","03/01/2020 04:21:23","True"
"rximenes","01/01/2020 21:16:54","True"
"rwsilva","06/01/2020 05:39:37","True"
"rwsouza","03/01/2020 08:39:21","True"
"sabrina.torres","30/12/2019 08:19:10","True"
"SAlexandre","29/12/2019 23:09:12","True"
"salmeida","02/01/2020 14:56:13","True"
"salesforcebrasil","13/04/2010 10:40:09","True"
"sacunha",,"True"
"salencar","02/01/2020 10:05:00","True"
"rvessone","02/01/2020 10:17:23","True"
"rvidal","30/12/2019 07:37:16","True"
"rvaz","06/01/2020 10:02:48","True"
"rvalentim","06/01/2020 09:50:19","True"
"rvasconcellos","08/01/2020 08:10:31","True"
"rvieira","19/05/2014 08:08:33","False"
"rwcosta","07/01/2020 08:17:18","True"
"rwill","30/12/2019 09:48:10","True"
"rvmendes","30/12/2019 08:59:19","True"
"rvillela","09/07/2019 08:52:34","False"
"rvmelo","31/12/2019 18:22:18","True"
"SALVADOR_19ANDAR",,"True"
"scamara","24/11/2016 08:28:22","False"
"SCarmo","06/01/2020 07:51:57","True"
"scaliari","29/05/2019 09:27:15","False"
"sbarboza","02/01/2020 07:12:11","True"
"sbeal","23/12/2019 08:02:51","True"
"scarvalho","31/03/2018 12:52:24","False"
"scoelho","02/01/2020 08:14:07","True"
"scosta","05/01/2020 20:19:16","True"
"scbarros","02/01/2020 15:02:59","True"
"scassiano","30/12/2019 15:09:47","True"
"scazarim","03/01/2020 14:13:16","True"
"san",,"True"
"sansantos","22/07/2019 10:42:32","False"
"samuel.guimaraes","06/01/2020 14:23:13","True"
"salvim","06/01/2020 09:07:53","True"
"sambrosio","30/12/2019 07:57:19","True"
"SAP-NOTA_CREDITO","30/12/2019 03:52:06","True"
"sassis","03/01/2020 14:42:03","True"
"savio.oliveira","02/01/2020 08:31:19","True"
"sasilva","10/05/2018 09:27:53","False"
"sarzevedo","02/01/2020 08:45:10","True"
"sasantos",,"True"
"rudson.costa",,"False"
"rruiz","01/01/2020 11:43:57","True"
"rrvieira","05/01/2020 07:52:57","True"
"rrsouza","29/05/2019 10:06:05","False"
"rrreis","05/01/2020 12:14:35","True"
"rrsilva","30/12/2019 16:54:11","True"
"rsa","05/07/2019 08:46:18","False"
"rsaraujo","07/03/2019 10:31:54","False"
"rsarmento",,"True"
"rsantos","05/01/2020 16:39:53","True"
"rsantana","11/10/2019 12:35:08","False"
"rsantini","02/01/2020 08:49:05","True"
"rrcardoso","26/12/2019 07:19:29","True"
"rrego","23/12/2019 08:36:18","True"
"rramos","06/01/2020 19:11:08","True"
"RPSilva","08/01/2020 14:04:12","True"
"rputini","30/12/2019 08:23:44","True"
"rreis","24/06/2019 07:11:05","False"
"rrofino","06/01/2020 07:59:13","True"
"rrosa","02/01/2020 07:57:38","True"
"rrodrigues","30/12/2019 07:00:47","True"
"rrisi","26/12/2018 20:08:59","True"
"rritter","28/11/2019 07:45:02","False"
"rscaramella","02/01/2020 14:31:17","True"
"rssoares","02/01/2020 06:58:05","True"
"rterra","01/01/2020 11:19:24","True"
"rssantos","06/01/2020 09:58:38","True"
"rsouza","30/12/2019 14:53:16","True"
"rspinheiro","29/12/2019 11:09:11","True"
"rtheiss","30/12/2019 07:38:44","True"
"rtsantos","02/01/2020 06:56:45","True"
"ruan.souza",,"True"
"rtrodrigues","30/12/2019 06:07:02","True"
"RTonietto","06/01/2020 09:24:06","True"
"rtoste","03/01/2020 14:41:10","True"
"rsilva","06/01/2020 06:01:21","True"
"rsilveira","02/01/2020 17:50:45","True"
"rsferreira","29/12/2019 17:25:41","True"
"rschmidt","30/12/2019 07:54:54","True"
"rscosta","15/01/2019 13:32:44","False"
"rsipauba","06/01/2020 08:04:19","True"
"rsoliveira","03/01/2020 16:31:06","True"
"rsousa","30/12/2019 13:26:44","True"
"rsoares","06/01/2020 08:24:46","True"
"rslima",,"False"
"rsmario","05/01/2020 11:23:55","True"
"shv_masilva",,"True"
"shv_master","30/04/2018 18:45:02","True"
"shv_masantos","18/06/2014 22:49:22","False"
"shv_llisboa","30/12/2019 14:41:20","True"
"shv_lpires","02/01/2020 10:47:11","True"
"shv_mfrodrigues","03/12/2012 15:28:03","False"
"shv_mnferreira","22/04/2016 10:37:08","False"
"shv_mrazevedo","30/07/2014 08:29:13","False"
"shv_mlsilva","28/05/2012 18:07:39","False"
"shv_mgoncalves","30/12/2011 22:53:16","False"
"shv_mjsilva","04/01/2019 17:20:53","False"
"shv_fteixeira","22/01/2013 04:08:51","False"
"shv_glnascimento","23/06/2012 07:13:10","False"
"shv_fsantoro","02/12/2011 12:19:35","False"
"shv_fasouza","27/03/2011 12:25:55","False"
"shv_fcarvalho","16/02/2018 16:31:25","False"
"shv_gsiqueira","24/10/2019 22:14:59","False"
"shv_jppontes","06/01/2020 17:33:08","True"
"shv_lassis","27/07/2018 11:14:20","False"
"shv_jpfsilva","30/12/2011 17:24:26","False"
"shv_jpadrao","26/12/2012 10:09:51","False"
"shv_jpedreira","24/06/2011 14:06:36","False"
"shv_omelo",,"False"
"shv_sassis",,"True"
"SHV_SCCMSRV","18/12/2008 11:45:55","True"
"shv_saalves","19/11/2013 10:58:41","False"
"shv_rhora","27/07/2013 13:50:15","False"
"shv_rritter","28/11/2019 08:23:45","False"
"shv_svieira","25/09/2012 21:44:33","False"
"shv_vcsantos","04/11/2019 14:55:11","True"
"shv_vinicius","26/01/2011 11:15:43","False"
"shv_tz0","08/04/2010 14:03:24","True"
"shv_thmsilva","13/06/2014 15:31:55","False"
"shv_tlaray","01/01/2013 07:07:32","False"
"shv_psalvadori","11/09/2013 17:04:13","False"
"shv_rallemand","25/08/2014 14:00:35","False"
"shv_pferreira","08/04/2012 13:55:57","False"
"Shv_PArauz","17/11/2009 12:25:15","False"
"shv_pferrari","06/06/2019 16:24:31","False"
"shv_ralmeida",,"True"
"shv_rcrodrigues","07/07/2011 13:29:40","False"
"shv_rcvcosta","07/01/2020 08:00:19","True"
"shv_rcardoso","02/03/2012 02:57:29","False"
"shv_ralvim","27/02/2014 11:57:33","False"
"shv_rasouza","13/07/2018 09:06:06","False"
"shv_evoliveira","27/10/2014 07:18:02","False"
"servicedesk1",,"True"
"servicedesk2",,"True"
"service_desk-sap",,"True"
"seror3","21/05/2008 17:37:22","True"
"SERRA_19ANDAR",,"True"
"sescobar","06/01/2020 14:41:32","True"
"sfreire","26/12/2019 08:30:54","True"
"sfreitas","30/12/2019 06:45:22","False"
"sfigueiredo","30/12/2019 08:26:14","True"
"sesilva","02/01/2020 09:32:00","True"
"sferreira","02/01/2020 09:58:48","True"
"scunha","15/02/2019 09:54:32","False"
"sdionysio","03/12/2018 06:45:02","False"
"scsartori","06/01/2020 08:37:41","True"
"scouto","29/12/2019 20:17:23","True"
"scrodrigues","26/04/2019 09:21:29","False"
"sdutra","04/07/2019 08:48:40","False"
"selecao.maua",,"True"
"seror2",,"True"
"sejanossofornecedor",,"True"
"sebasilva","02/01/2020 07:10:45","True"
"SegInfo","01/11/2016 12:02:08","True"
"SGB_ADMIN$","16/12/2019 11:19:05","True"
"shv_atleite","31/08/2010 14:15:27","False"
"shv_bcoliveira","05/01/2020 09:43:22","True"
"shv_alfonseca","23/09/2014 07:50:10","False"
"shv_acosta","05/01/2020 16:36:06","True"
"shv_afsilva","25/04/2010 08:10:53","False"
"shv_cacsantos","05/12/2019 13:34:25","True"
"shv_csalema","19/01/2011 09:09:45","False"
"shv_epinto","10/06/2016 14:48:07","False"
"Shv_CMarquiori","11/12/2012 00:13:21","False"
"shv_cfrodrigues","06/01/2011 10:20:03","False"
"shv_cgoncalves","21/08/2012 11:36:41","False"
"sgoliveira","04/01/2020 08:03:01","True"
"sguimaraes",,"True"
"sgisuporte",,"True"
"Sgi_operacao",,"True"
"SGIFaturamento",,"True"
"shark","19/08/2015 08:33:24","True"
"shv_abaptista","03/01/2020 19:07:23","True"
"shv_acchagas","26/11/2015 00:28:18","False"
"shv","11/02/2009 11:13:19","True"
"sharon.prais","30/12/2019 10:59:36","True"
"shsantos","08/01/2020 05:27:15","True"
"rgcosta","02/01/2020 07:32:59","True"
"rgguimaraes","02/05/2019 07:48:16","False"
"rgarzon","10/03/2019 14:13:24","False"
"rfreis","26/12/2019 07:31:53","True"
"rfsilva",,"True"
"rgomes","16/05/2018 10:32:40","False"
"rh_adm",,"True"
"rhamon.silva","06/01/2020 08:10:11","True"
"rgsouza","02/01/2020 09:59:40","True"
"rgribeiro","17/06/2018 05:36:33","False"
"rgsilva","30/12/2019 08:45:49","True"
"RFCardoso","02/01/2020 08:11:26","True"
"rffernandes",,"False"
"rfarinelli","30/12/2019 08:10:25","True"
"reynold.joseph",,"True"
"rfaria","05/01/2020 10:56:57","True"
"rfjunior","29/12/2019 23:42:55","True"
"rfraga","06/01/2020 09:26:19","True"
"rfreire","08/01/2020 10:10:52","True"
"rfmoura","06/01/2020 06:19:36","True"
"rflima","01/01/2020 07:47:53","True"
"rfmoreira","02/01/2020 09:01:43","True"
"RHAraucaria",,"True"
"ricardo.batista",,"False"
"ricardo.bruno",,"True"
"ricardo.barros","06/01/2020 07:32:29","True"
"RHSJC","03/07/2018 11:47:03","True"
"RIBEIRAO_19ANDAR",,"True"
"rikeziri","31/12/2019 10:13:54","True"
"ritaparica","16/11/2018 10:49:32","False"
"RIVieira","11/01/2019 18:22:10","False"
"risouza","22/05/2018 08:23:59","False"
"ripsantos","12/10/2019 05:55:12","False"
"risantos","30/12/2019 09:14:59","True"
"RHDUser","04/05/2009 14:23:16","True"
"rhilga","15/10/2018 08:21:05","False"
"RHCanoas","08/07/2018 15:02:33","True"
"rhartmann","06/01/2020 08:47:27","True"
"rhbetim",,"True"
"RHLondrina",,"True"
"rhpaulinia",,"True"
"rhribeiraopreto","20/11/2018 12:07:55","True"
"rhora","30/12/2019 09:50:57","True"
"RHMAUA",,"True"
"rhmoreira","06/01/2020 11:01:46","True"
"revogar_acesso","31/12/2019 10:39:52","True"
"recadastrar_email",,"True"
"recebimentofiscal_Qu",,"True"
"reborges","02/01/2020 06:38:27","True"
"rdsilva",,"False"
"rebeca.mello","30/12/2019 11:53:08","True"
"recepcao_usn",,"True"
"registrodefornecedor","31/12/2019 18:10:06","True"
"regsilva",,"False"
"recrutamentoeselecao",,"True"
"RECIFE_19ANDAR",,"True"
"recrutamento",,"True"
"rcpsilva","04/01/2020 10:14:10","True"
"rcravo","31/12/2019 09:19:42","True"
"rcosta","30/12/2019 09:35:04","True"
"rcollarino","30/07/2019 11:12:59","False"
"rcorrea","05/01/2020 14:30:58","True"
"RCristina","03/01/2019 08:50:04","False"
"rdiniz","06/01/2019 11:42:39","False"
"rdomeciano","13/08/2019 12:48:09","False"
"rcvcosta","02/01/2020 08:42:45","True"
"rcsantos","29/12/2019 20:29:21","True"
"rcsilva","06/01/2020 08:44:24","True"
"relacionamentodigita",,"True"
"rensilva","02/01/2020 08:14:35","True"
"RERibeiro","07/01/2020 20:19:35","True"
"renfsilva","30/12/2019 09:42:55","True"
"renata.lage","02/01/2020 09:32:39","True"
"renato.klaus","30/12/2019 12:56:28","True"
"reservadesala",,"True"
"revangelista","30/12/2019 06:41:29","True"
"revendadossonhos",,"True"
"ressantos","02/01/2020 08:02:29","True"
"responderusn",,"True"
"resribeiro","11/09/2018 13:09:28","False"
"relogiodeponto","31/01/2019 09:29:57","True"
"reloliveira","01/02/2014 09:39:35","False"
"rel-minas","24/03/2008 12:30:50","True"
"relacoesinstituciona",,"True"
"relima","06/01/2020 08:27:55","True"
"rel-super","03/04/2008 15:12:20","True"
"renan.r.silva","06/01/2020 07:07:10","True"
"renata.costa","30/12/2019 07:54:14","True"
"remuneracao",,"True"
"remartins","15/02/2018 01:28:52","False"
"remoreira","06/01/2020 08:06:27","True"
"ronoliveira","02/01/2020 08:47:15","True"
"ronpereira","14/10/2019 08:22:59","False"
"romildo.gomes",,"True"
"roliveira","05/01/2020 21:46:28","True"
"romario.jesus","08/01/2020 12:24:53","True"
"root","02/09/2019 04:43:33","True"
"rosiane.moreira","02/01/2020 07:19:14","True"
"rosilva",,"True"
"rosantos",,"False"
"ropereira",,"True"
"rorsantos","06/01/2020 14:43:31","True"
"rodrigo.coimbra","02/01/2020 10:50:23","True"
"rodrigo.thomazini","06/12/2019 10:33:14","True"
"rodrigo.a.silva","06/01/2020 08:36:42","True"
"rocardoso",,"False"
"rochiucci","06/01/2020 07:54:29","True"
"rofernandes","06/01/2020 08:30:42","True"
"rogomes","31/12/2019 10:35:47","True"
"roleite","09/12/2018 08:55:06","False"
"rogerio.lopes","06/01/2020 10:08:35","True"
"rofilho",,"True"
"rogduarte","02/01/2020 07:51:55","True"
"rosouza","14/10/2019 08:34:15","False"
"rpinheiro","28/08/2018 20:35:11","False"
"rpinho","03/01/2020 07:52:40","True"
"rpimenta","18/08/2019 12:19:52","False"
"rpferreira","30/12/2019 07:55:08","True"
"rpicoli","20/12/2018 10:59:06","False"
"rpires","31/12/2019 08:52:21","True"
"rpsantana","10/10/2017 10:51:48","False"
"rpsantos","30/12/2019 08:10:01","True"
"rpsanches","18/04/2019 09:38:15","False"
"rpoliveira","02/01/2020 07:56:35","True"
"rprsantos",,"False"
"rpadilha","08/01/2020 11:53:45","True"
"rpamplona","06/01/2020 09:28:12","True"
"rpacheco","02/01/2020 09:21:33","True"
"rosssantos","02/01/2020 08:00:11","True"
"rovieira","07/01/2020 06:42:17","True"
"rpeixoto",,"True"
"rperes","30/12/2019 08:56:43","True"
"rperrut","19/12/2019 07:50:37","True"
"rpereira","20/12/2019 09:29:07","True"
"rpellenberg","09/11/2015 10:32:25","False"
"rperdigao","24/04/2017 08:27:24","False"
"robson.ferrari",,"False"
"rlsarmento","01/01/2020 10:01:45","True"
"rlsilva","26/11/2018 09:15:19","False"
"rlrodrigues","04/06/2019 01:06:42","False"
"rloliveira",,"True"
"rlomba","06/01/2020 08:03:41","True"
"rlsousa","05/12/2016 07:30:45","False"
"rmalves","30/12/2019 07:31:04","True"
"rmarcal",,"True"
"rmacacari","02/01/2020 18:39:00","True"
"rlsouza","02/01/2020 06:15:13","True"
"rluca","06/01/2020 08:16:42","True"
"RKlein","09/09/2019 08:10:59","False"
"rkmartins","23/12/2019 07:08:02","True"
"rjribeiro","07/04/2016 11:15:01","True"
"rjesse","06/01/2020 15:14:34","True"
