"SamAccountName","userAccountControl","LastLogonDate","whenCreated","homeMDB"
"gaslp","66048","17/02/2011 11:45:28","17/02/2011 11:30:19","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gbarros","512",,"16/05/2019 17:56:44",
"gbragagnollo","512","25/07/2019 08:31:53","14/07/2006 12:21:01","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gcabral","512","07/07/2019 08:49:46","09/03/2015 09:44:52","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gcandeias","512","24/07/2019 08:40:18","02/07/2014 12:00:28","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gbbrito","512","25/07/2019 14:52:48","01/04/2010 12:13:03","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gbezerra","512","19/07/2019 19:11:01","17/03/2016 08:57:29","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gboliveira","512","21/07/2019 12:27:44","08/08/2012 15:22:04","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gandrade","546","16/01/2019 14:38:12","31/08/2018 14:07:34","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gacosta","544","25/07/2019 08:30:19","05/02/2019 17:13:04","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gafernandes","512","15/07/2019 15:00:47","05/04/2013 14:43:01","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gaffonso","512","22/07/2019 10:28:30","21/12/2015 08:54:32","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gabriel.zanfir","512",,"13/07/2019 00:58:36",
"gabriela.costa","512","19/07/2019 09:49:14","13/07/2019 00:14:24","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gabriela.ribeiro","512",,"13/07/2019 02:11:07","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gagostineli","512","25/07/2019 07:55:03","03/07/2006 19:34:57","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"galvarenga","514","02/12/2018 11:08:28","05/10/2017 16:17:12","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"GAlves","514","10/09/2015 09:36:19","17/07/2006 15:22:54","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gamaliel.magalhaes","512",,"13/07/2019 01:26:11",
"gagostineli1","514","25/01/2010 11:40:08","03/07/2006 19:36:51",
"galcantara","512","15/07/2019 17:30:03","06/02/2018 15:42:01","CN=BRRJSHVGASCOGIDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"galmeida","512","19/07/2019 09:31:42","09/03/2015 10:09:51","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gcardoso","512","25/07/2019 11:16:48","25/01/2010 09:39:30","CN=BRRJSHVGASCORSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"geisa.soares","512",,"13/07/2019 03:33:06","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"geisilva","512","27/05/2019 14:30:02","24/09/2010 15:32:48","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"geison.j.silva","512",,"13/07/2019 03:44:45",
"gedson.araujo","512",,"13/07/2019 02:37:27",
"geduardo","512","22/07/2019 08:17:05","10/08/2006 20:35:17","CN=BRRJSHVGASCORSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"geilson.faustino","512",,"13/07/2019 01:52:52",
"geison.silva","512",,"13/07/2019 00:56:11","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"genivaldo.bezerra","512",,"13/07/2019 00:15:57",
"genivan.goncalo","512",,"13/07/2019 00:10:30",
"ger_vasilhame","66048","02/02/2011 16:09:45","02/02/2011 16:04:45","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gelso.duarte","512",,"13/07/2019 03:56:10",
"genielson.oliveira","512",,"13/07/2019 00:16:07",
"genilson.fonseca","512",,"13/07/2019 00:22:36",
"gedeilson.nascimento","512",,"10/07/2019 18:04:13",
"gchossani","512","18/07/2019 08:32:03","14/09/2010 20:26:33","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gchsouza","512","25/07/2019 07:10:03","14/02/2014 10:31:58","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gcoelho","512","22/07/2019 21:46:49","29/05/2015 16:44:21","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gcasilva","512","22/07/2019 08:27:30","30/04/2018 09:26:34","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gcastro","512","18/07/2019 17:39:36","30/06/2017 12:20:47","CN=BRRJSHVGASPDADDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gcfsilva","514","19/04/2018 08:07:38","16/06/2017 10:38:59","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gcorrea","544","18/06/2019 16:54:49","17/12/2018 10:29:24","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gcssilva","512","22/07/2019 06:40:29","02/05/2016 11:43:53","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gdcosta","514","12/04/2018 14:39:17","09/07/2010 15:05:44","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gdsilva","514","25/03/2019 05:14:49","09/08/2009 01:54:14","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gcosta","512","25/07/2019 08:46:40","09/10/2014 09:59:16","CN=BRRJSHVGASCORSDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gcqueiroz","514","09/04/2018 07:05:57","02/02/2018 16:48:41","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gcsilva","512","18/07/2019 13:12:02","11/07/2014 14:25:40","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"frota.londrina","66048",,"17/01/2017 13:10:08","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"frota.natal","66048",,"04/09/2017 14:46:55","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"frota.paulinia","512",,"17/01/2017 11:35:16","CN=BRRJSHVGASUCFFDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"frota.cpogde","66048",,"17/01/2017 11:45:49","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"frota.fortaleza","66048",,"04/09/2017 14:35:36","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"frota.jequie","66048",,"17/01/2017 15:01:28","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"frota.recife","66048",,"17/01/2017 13:59:07","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"frrodrigues","514","30/03/2019 10:33:29","02/02/2018 08:30:41","CN=BRRJSHVGASUCFFDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"frsoliveira","544","18/07/2019 13:26:07","23/11/2018 13:57:33","CN=BRRJSHVGASUCFFDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"frsouza","514","18/03/2018 19:53:45","23/08/2010 10:10:01","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"frota.ribeiraopreto","66048",,"17/01/2017 13:32:39","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"frota.serra","66048",,"17/01/2017 14:01:17","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"frota.uberlandia","66048",,"04/09/2017 13:27:31","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"frota.caxias","512",,"17/01/2017 11:50:19","CN=BRRJSHVGASUCFFDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"freduzino","512","25/07/2019 08:19:07","23/06/2008 11:06:51","CN=BRRJSHVGASUCFFDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"frezende","514","02/04/2019 10:19:03","03/04/2018 10:39:20","CN=BRRJSHVGASUCFFDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"frmoreira","514",,"30/05/2016 16:28:11","CN=BRRJSHVGASUCFFDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"frbsantos","512","22/07/2019 07:58:54","13/04/2012 07:54:01","CN=BRRJSHVGASUCFFDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"frcandrade","512","25/07/2019 07:35:10","06/10/2014 10:35:43","CN=BRRJSHVGASUCFFDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"frcosta","512",,"03/08/2016 11:01:08","CN=BRRJSHVGASUCFFDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"frnascimento","514","16/02/2018 08:34:07","24/02/2016 09:43:04","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"frota.belem","66048",,"17/01/2017 13:55:24","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"frota.betim","512",,"17/01/2017 11:59:41","CN=BRRJSHVGASUCFFDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"frota.canoas","512",,"17/01/2017 11:27:52","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"frodrigues","512","22/07/2019 08:05:23","04/09/2015 16:21:21","CN=BRRJSHVGASUCFFDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"from_siva","66048","10/07/2018 10:09:53","20/10/2014 10:06:27","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"frota.araucaria","66048",,"17/01/2017 13:21:04","CN=BRRJSHVGASERVICODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"fsaguiar","512","22/07/2019 08:00:47","15/03/2010 16:02:11","CN=BRRJSHVGASUCFFDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"g.santana","512",,"13/07/2019 03:40:24",
"g.santos","512",,"13/07/2019 02:54:37",
"gabriel.cruz","512",,"13/07/2019 00:01:29",
"fwsilva","514","30/11/2017 08:37:31","10/02/2017 12:59:09","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"FZumbini","514","10/01/2019 11:49:48","03/10/2006 08:30:41","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"g.oliveira","512",,"13/07/2019 03:26:41","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gabriel.gomes","512",,"13/07/2019 03:12:05","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gabriel.romero","512","22/07/2019 08:38:38","14/06/2019 18:09:13","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gabriel.santana","512",,"13/07/2019 00:40:11","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gabriel.silva","512","25/07/2019 11:27:50","19/07/2019 12:05:12","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gabriel.maion","512","18/07/2019 10:14:42","01/07/2019 12:06:50","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gabriel.oliveira","512",,"13/07/2019 01:13:05","CN=BRRJSHVGASHORCDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"gabriel.quintella","512","25/07/2019 09:32:00","03/06/2019 12:08:01","CN=BRRJSHVGASUCGHDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"fventura","514","31/05/2019 15:20:41","10/09/2010 17:22:04","CN=BRRJSHVGASUCFFDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"FSilva","512","25/07/2019 05:43:31","25/08/2006 18:34:19","CN=BRRJSHVGASUCFFDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"fsiqueira","512","07/06/2019 15:37:50","17/06/2015 09:18:28","CN=BRRJSHVGASUCFFDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"fslopes","512","18/07/2019 08:59:51","15/04/2019 09:27:21","CN=BRRJSHVGASUCFFDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"fsantoro","514","16/04/2017 09:56:57","18/03/2005 14:02:03","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"FSantos","512","22/07/2019 16:42:14","25/08/2006 18:34:13","CN=BRRJSHVGASUCFFDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"fsenra","514","31/08/2017 10:55:14","31/05/2016 11:31:56","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"fsoares","512","25/07/2019 00:08:06","01/02/2018 08:45:44","CN=BRRJSHVGASUCFFDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"fssantiago","512","17/07/2019 10:45:25","30/11/2010 12:56:50","CN=BRRJSHVGASUCFFDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"fvale","514","10/12/2018 08:24:27","29/12/2017 13:41:15","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"FVendittelli","514","14/02/2018 09:20:44","06/11/2004 12:49:42","CN=BRRJSHVGASDESATIVADODB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"fsoliveira","512","18/07/2019 09:06:29","11/11/2016 13:58:08","CN=BRRJSHVGASUCFFDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
"fsousa","512","18/07/2019 07:52:45","18/10/2016 08:21:03","CN=BRRJSHVGASUCFFDB,CN=Databases,CN=Exchange Administrative Group (FYDIBOHF23SPDLT),CN=Administrative Groups,CN=SHVWORLDWIDE,CN=Microsoft Exchange,CN=Services,CN=Configuration,DC=shv,DC=net"
